name,acc
mros-visit1-aa0757.csv,0.9612
mros-visit2-aa3969.csv,0.9612
mros-visit2-aa0950.csv,0.9612
mros-visit2-aa4518.csv,0.9612
mros-visit2-aa0317.csv,0.9612
mros-visit1-aa2853.csv,0.9612
mros-visit1-aa0749.csv,0.9611
mros-visit1-aa2449.csv,0.9611
mros-visit1-aa0260.csv,0.9611
mros-visit2-aa1320.csv,0.9611
mros-visit2-aa3232.csv,0.9611
mros-visit1-aa1001.csv,0.9610
mros-visit1-aa1981.csv,0.9610
mros-visit2-aa0370.csv,0.9610
mros-visit1-aa2673.csv,0.9609
mros-visit1-aa0483.csv,0.9609
